item_url,title,sku,price,category,image,description
https://www.profile-education.co.uk/little-garden-long-fence,Little Garden Long Fence,HW1-S246-ASET,£342.00,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S246-ASET-little-garden-long-fence-with-models.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Steel climbers are powder coated and weather resistant. Meets relevant safety standards.

Overall dimensions (H x W x D):

1340 x 2040 x 540 mm

Age range: 2+"
https://www.profile-education.co.uk/little-garden-hexagonal-planting-set,Little Garden Hexagonal Planting Set,HW1-S251-ASET,£245.83,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S251-ASET-little-garden-hexagonal-planters-with-models.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Meets relevant safety standards.

Overall dimensions (H x W x D):

150 x 1560 x 880 mm

Age range: 2+"
https://www.profile-education.co.uk/little-garden-discovery-zone,Little Garden Discovery Zone,HW1-S256-ASET,"£1,136.34",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/LITTLE GARDEN DISCOVERY ZONE.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Steel climbers are powder coated and weather resistant. Meets relevant safety standards.

Overall dimensions (H x W x D):

1500 x 2040 x 2040 mm

Age range: 2+"
https://www.profile-education.co.uk/little-garden-corner-fence,Little Garden Corner Fence,HW1-S247-ASET,£407.77,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S247-ASET-Little-Garden-Corner-Fence-box-close-up.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Steel climbers are powder coated and weather resistant. Meets relevant safety standards.

Overall dimensions (H x W x D):

1340 x 1540 x 1540 mm

Age range: 2+"
https://www.profile-education.co.uk/flowers-chalkboards,Flowers Chalkboards,GP2-T043,£155.05,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/GP2-T043-wisdom-flowers-chalkboards-lifestyle-children-2.jpg,"Materials:

Manufactured from 3mm expanded PVC - a lightweight but rigid material for indoor or outdoor use. Tested to relevant safety standards.

Overall dimensions (H x W x D):

1150 x 770 x 3 mm

Age range: 3+"
https://www.profile-education.co.uk/outdoor-tent,Outdoor Tent,HW1-S245-B,£217.04,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/OUTDOOR TENT FEATURES.jpg,"Materials:

Materials are a combination of pre treated pinewood posts and a waterproof and washable fabric. Supplied flat packed for simple assembly. Set includes ground anchors.

Overall dimensions (H x W x D):

1600 x 1400 x 1400 mm

Age range: 3+"
https://www.profile-education.co.uk/SKU-OUTTABBEN,Outdoor Table and Bench Set,OUTTABBEN,£643.80,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/OUTTABBEN-folding-table-and-stackable-bench-set-outside-lifestyle-children-6.jpg,"Materials:

Tabletop and bench seat are made from pre-treated Pinewood. Table and bench legs are manufactured from strong aluminium tube. Suitable for commercial outdoor use.

Overall dimensions (H x W x D):

Table: 550 x 1200 x 640 mm

Benches: 330 x 1200 x 530 mm

Age range: 4+"
https://www.profile-education.co.uk/outdoor-storage-chest,Outdoor Storage Chest,PSCDO,£517.30,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/PSCIN-outdoor-storage-chest-with-installation-cut-out-with-child.jpg,"Materials:

Manufactured from tongue and groove Scandinavian redwood timber (FSC and ideal for outdoor use - treated).

Overall dimensions (H x W x D):

880 x 1560 x 650 mm

Sliding compartment: 120 x 750 x 460 mm

Age range: 3+"
https://www.profile-education.co.uk/oval-runway-rug,Oval Runway Rug,KB3-DT3026,£200.60,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB3-DT3026-oval-runway-rug-3000mm-x-2000mm-with-child.jpg,"Materials:

Manufactured from durable tightly woven nylon with a 3mm pile and a latex anti-slip backing for strength and support. Meets relevant safety standards.

Overall dimensions (H x W x D):

3 x 3000 x 2000 mm

Age range: 2+"
https://www.profile-education.co.uk/outdoor-playhouse,Outdoor Playhouse,HW1-S020,"£1,603.67",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S020-outdoor-playhouse-with-child-1.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Tested to relevant safety standards.

Overall dimensions (H x W x D):

2180 x 2340 x 1530 mm

Age range: 3+"
https://www.profile-education.co.uk/outdoor-kitchen-with-pump,Outdoor Kitchen with Pump,HW1-S003,£824.18,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S003-outdoor-kitchen-with-pump-close-up.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Tested to relevant safety standards.

Overall dimensions (H x W x D):

1130 x 1200 x 453 mm

Age range: 3+"
https://www.profile-education.co.uk/modern-thrifty-chair,Modern Thrifty Chair,KB51-LT210-GREY,£124.93,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB51-LT212-GREY-thrifty-grey-chair-with-child-LR RGB.jpg,"Meets EN1729 dimensional and safety requirements. All chairs are supplied assembled in packs of 4.

Age

2-3

Seat Height

210mm

H450 x W370 x D310mm

Age

3-4

Seat Heigh

t 260mm

H500 x W370 x D325mm

Age

4-6

Seat Height

310mm

H535 x W370 x D365mm

Age

6-8

Seat Height

350mm

H590 x W370 x D370mm"
https://www.profile-education.co.uk/numbers-1-20-chalkboard-squares-set,Numbers 1-20 Chalkboard Squares Set,1-20CHALK,£91.57,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/1-20CHALK REVERSE LR RGB.jpg,"Manufactured from 3mm expanded PVC - a lightweight but rigid material for indoor or outdoor use. Tested to relevant safety standards.

Overall dimensions (H x W):

800 x 800 mm

Age range: 2+"
https://www.profile-education.co.uk/number-1-100-chalkboard-square-set,Number 1-100 Chalkboard Square Set,1-100CHALK,£132.72,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/1-100CHALK FULL RANGE LR RGB.jpg,"Materials:

Manufactured from 3mm expanded PVC - a lightweight but rigid material for indoor or outdoor use. Tested to relevant safety standards.

Overall dimensions (H x W):

1000 x 1000 mm

Age range: 2+"
https://www.profile-education.co.uk/narrow-storage-shed,Narrow Storage Shed,PSSDO,£847.07,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/PSSDO-narrow-storage-shed-delivery-only-cut-out-with-child.jpg,"Materials:

Manufactured from tongue and groove Scandinavian redwood timber (FSC and ideal for outdoor use - treated).

Overall dimensions (H x W x D):

1760 x 1950 x 910 mm

Internal Shelves: 1950 x 470 mm

Floor to bottom shelf: 410 mm

Top shelf: 370 mm

Middle shelves: 320 mm

Age range: 3+"
https://www.profile-education.co.uk/music-boards-with-stands,Music Boards with Stands,HW1-S275SET,£519.60,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-SZH01SET-wisdom-music-wall-boards-full-set-lifestyle-children-2.jpg,"Materials:

Manufactured from PE Panel, Metal, Pre-Treated Pinewood, PC Panel and Expanded PVC. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

1250 x 900 x 720 mm

Posts: 1250 x 70 x 70 mm

Triangle supports: 560 x 320 x 40 mm

Age range: 3+"
https://www.profile-education.co.uk/SKU-PTSIN,Trike Storage Shed,PTSDO,£801.80,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/PTSDO-trike-storage-shed-delivery-only-cut-out-with-child.jpg,"Materials:

Manufactured from tongue and groove Scandinavian redwood timber (FSC and ideal for outdoor use - treated).

Overall dimensions (H x W x D):

1320 x 1950 x 1070 mm

Doors: 1050 x 760 mm

Age range: 3+"
https://www.profile-education.co.uk/transport-chalkboards,Transport Chalkboards,GP2-T040,£191.83,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/GP2-T040-transport-chalkboards-3mm-set-of-5-brick-wall.jpg,"Materials:

Manufactured from 3mm expanded PVC - a lightweight but rigid material for indoor or outdoor use. Tested to relevant safety standards.

Overall dimensions (H x W):

Plane 900  x 1400 mm

Train 1000 x 1400 mm

Bus 700 x 1340 mm

Car 1800 x 1440 mm

Boat 900 x 1400 mm

Age range: 3+"
https://www.profile-education.co.uk/role-play-house,Role Play House,PRPDO,"£1,002.25",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/ROLE PLAY FEATURES.jpg,"Materials:

Manufactured from tongue and groove Scandinavian redwood timber (FSC and ideal for outdoor use - treated).

Overall dimensions (H x W x D):

1780 x 2260 x 1450 mm

Age range: 3+"
https://www.profile-education.co.uk/reservoir-water-set,Reservoir Water Set,HW1-S1A055-B,£554.42,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S1A055-B-reservoir-water-set-outdoor-with-child-1-LR-RGB.jpg,"Materials:

Reservoirs are made from polypropylene plastic with stainless steel adjustable legs. Channels are a combination of marine plywood and extremely strong polycarbonate tubing.

Overall dimensions (H x W x D):

High reservoir: 640 x 400 x 400 mm

Middle reservoir 500 x 400 x 400 mm

Low reservoir 360 x 400 x 400 mm

Age range: 3+"
https://www.profile-education.co.uk/pipe-and-channel-water-set-2,Pipe and Channel Water Set 2,HW1-S0226,£417.33,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S0226-pipe-and-channel-water-set-2-LR-RGB.jpg,"Materials:

Manufactured from plywood and plastic.

Set includes 50 pieces:

2 grey trays (H380 x W310 x D80)

10 pieces of 50mm clear tubing (3 lengths: Dia50 x D600mm | Dia50 x D300mm | Dia50 x D100mm)

8 plastic linking tubes (4 types: H255 x W100 x D100mm x2 | H100 x W100 x D65mm x 1 | H115 x W65 x D80mm x3 | H100 x W100 x D100mm x2)

4 straight half circle pipes (Dia75 x D900mm)

2 plastic sluices (H100 x W96 x D65mm)

6 castle stands (H671.5 x W180 x D18mm)

6 boats (H110 x W60 x D80mm)

8 balls (Dia 40mm)

2 buckets (H165 x W100 x D120mm)

2 ladles (H200 x W100 x D90mm)

Supplied flat packed with simple assembly instructions.

Age range: 3+"
https://www.profile-education.co.uk/ottoman-grey,Ottoman - Grey,GP1-4249,£201.92,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/GP1-4249-ottoman-close-up-fabric-1.jpg,"Materials:

Ottoman is made from a high quality PVC and 4 wooden block feet.

Overall dimensions (H x W x D):

430 x 1000 x 700 mm

Supplied fully assembled.

Age range: 3+"
https://www.profile-education.co.uk/modern-thrifty-bookcase,Modern Thrifty Bookcase,KB1-LT023-11,£153.56,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT023-11-thrifty-bookcase-modern-thrifty-range-LR RGB.jpg,"Materials:

Thrifty Storage units are made from 18mm hardwearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

800 x 900 x 300 mm

Age range: 2+"
https://www.profile-education.co.uk/outdoor-stacking-bench-pack-of-2,Outdoor Stacking Bench Pack of 2,HW5-SD006-A,£353.05,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/HW5-SD006-A-stackable-bench-outside-lifestyle-stacked-6.jpg,"Materials:

Bench seats are manufactured from pre-treated Pinewood. Bench legs are made from strong aluminium tube. Suitable for commercial outdoor use.

Overall dimensions (H x W x D):

330 x 1200 x 530 mm

Age range: 4+"
https://www.profile-education.co.uk/modern-thrifty-book-display,Modern Thrifty Book Display,KB1-LT024-11,£161.63,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT024-11-thrifty-book-display-modern-thrifty-range-with-model-LR-RGB.jpg,"Materials:

Thrifty Storage units are made from 18mm hardwearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Tested to meet relevant safety standards. Corners and edges are rounded for safety and comfort. Delivered flat packed for easy assembly.

Overall dimensions (H x W x D):

800 x 900 x 300 mm

Age range: 2+"
https://www.profile-education.co.uk/outdoor-folding-table,Outdoor Folding Table,HW4-SZ013-A,£290.75,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/HW4-SZ013-A-folding-table-outside-lifestyle-1.jpg,"Materials:

Tabletop is manufactured from pre-treated Pinewood. Table legs are made from strong aluminium tube. Suitable for commercial outdoor use.

Overall dimensions (H x W x D):

550 x 1200 x 640 mm

Age range: 4+"
https://www.profile-education.co.uk/tyre-challenge-ladder-set,Tyre Challenge Ladder Set,AJZH1A01,£770.48,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/AJZH1A01-tyre-challenge-ladder-set-woith-models.jpg,"Materials:

Manufactured from a combination of galvanised rust proof steel, outdoor plastic tyres, pre treated outdoor pinewood, with outdoor velcro strapping. Safety tested to relevant standards.

Overall dimensions (H x W x D):

260 x 640 x 5526 mm

Green tyres: 540mm diameter

2 x Exploration Step Ladders: 40 x 480 x 1450 mm

1 x Exploration Narrow Walkboard: 100 x 360 x 1450 mm

Age range: 3+"
https://www.profile-education.co.uk/modern-thrifty-big-book-storage-unit,Modern Thrifty Big Book Storage Unit,KB1-LT026-11,£128.11,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT026-11-thrifty-big-book-storage-unit-LR-RGB.jpg,"Materials:

Thrifty Storage units are made from 18mm hardwearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

400 x 520 x 500 mm

Age range: 2+"
https://www.profile-education.co.uk/tyre-challenge-advanced-set,Tyre Challenge Advanced Set,HWYDTS-JJ02-B,"£1,426.31",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HWYDTS-JJ02-B-tyre-challenge-advanced-set-with-models.jpg,"Materials:

Manufactured from LLDPE plastic which make our tryes durable, strong, and puncture proof. Tested to relevant safety standards

Overall dimensions (H x W):

Black tyres: 150 x 600 mm

Green tyres: 200 x 640 mm

Turtle balance cover for green tyre: 120 x 440 mm

Rope for green tyre: 25 x 444 mm Yellow tyres: 100 x 800 mm Convex/concave cover for yellow tyres: 70 x 680 mm

L push bar: 590 x 845 x 24 mm

T push bar: 845 x 865 x 25 mm

Age range: 3+"
https://www.profile-education.co.uk/modern-thrifty-6-compartment-book-storage-with-6-clear-trays,Modern Thrifty 6 Compartment Book Storage with 6 Clear Trays,KB1-LT020-11SET,£278.09,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT020-11GREY-thrifty-6-compartment-book-storage-with-6-clear-trays-modern-thrifty-range-LR-RGB.jpg,"Materials:

Thrifty Storage units are made from 18mm hardwearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

800 x 1200 x 300 mm

Trays: 100 x 260 x 350 mm

Age range: 2+"
https://www.profile-education.co.uk/just-for-toddlers-curved-cabinet,Just For Toddlers Curved Cabinet,KB1-YF024-30,£82.34,Early Years,https://www.profile-education.co.uk/user/products/large/KB1-YF024-30-just-for-toddlers-curved-cabinet-close-up.jpg,"‘Just For Toddlers’ range is designed specifically for children taking their first steps in a classroom environment. With a combination of both interactive and storage units, the range is designed to be safe and practical, creating the perfect learning space for Toddlers who are still finding their feet. This collection encourages children to have fun whilst using their imagination and role play skills.

Manufactured from a combination of 25mm (Tops) and 16mm Maple Melamine Board.

Supplied flat packed for simple self-assembly.

Ages

1 – 3

H570 x W1120 x D510mm"
https://www.profile-education.co.uk/2127,Gonge Clown's Hat,2127,£18.00,Clearance,https://www.profile-education.co.uk/user/products/large/2127-gonge-clowns-hat-product-1.jpg,"Materials:

Manufactured from soft synthetic rubber and foam. Meets relevent safety standards.

Overall dimensions (H x Diameter):

190 x 170 mm

Age range: 3 to 8"
https://www.profile-education.co.uk/2110,Gonge Balancing Board,2110,£13.59,Clearance,https://www.profile-education.co.uk/user/products/large/2110-gonge-balancing-board-35cm-wood-hempishere-product.jpg,"Materials:

Wood, the board is provided with a rubber cover.

Overall dimensions (H x D):

80 x 350 mm

Age range: 4+"
https://www.profile-education.co.uk/double-desktop-book-display-and-storage-unit,Double Desktop Book Display and Storage Unit,MAPDDRS2,£60.10,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/MAPDDRS2-double-desktop-book-display-and-storage-unit-product-two-units.jpg,"Keep books stored according to reading ability with the labelling lip

50mm

.Rounded hand holes for lifting. Manufactured from 15mm maple MDF and 15mm maple MFC inserts with rounded edges.

Internal shelves

W275 x D275mm

Ages

3+"
https://www.profile-education.co.uk/classic-small-table,Classic Small Table,KB1-B010,£19.81,Clearance,https://www.profile-education.co.uk/user/products/large/KB1-B010 LR RGB.jpg,"Materials:

Beechwood MDF

Overall dimensions (H x W x L):

240 x 350 x 350

Age range: 2+"
https://www.profile-education.co.uk/class-store-range-handy-archive-storage-boxes,Class Store Range Handy Archive Storage Boxes,HF1MX,£8.41,Stationery & Office,https://www.profile-education.co.uk/user/products/large/HF1MX-handy-archive-storage-boxes-4-assorted-colours.jpg,"Made from tough corrugated printed board and supplied flat packed with simple assembly instructions.

H275 x W255 x D390mm"
https://www.profile-education.co.uk/alps-pen-pot-stationery-rack,Alps Pen Pot & Stationery Rack,GP2-NWA002,£5.90,Clearance,https://www.profile-education.co.uk/user/products/large/GP2-NWA002-alps-cup-stationery-rack-connecting-desks.jpg,"Fits neatly between the tables in our Alps range (sold separately, whilst stocks last). A great way to store pens, pencils, pots and other stationery items to keep the desk neat and tidy (secured to table with screws – supplied). Made from plastic, easy to remove and clean.

H80 x W500 x D190mm"
https://www.profile-education.co.uk/alps-open-back-3-shelf-curved-unit,Alps Open Back 3 Shelf Curved Unit,KB1-NWA039-3027,£239.39,Clearance,https://www.profile-education.co.uk/user/products/large/KB1-NWA039-3027-alps-open-back-3-shelf-curved-unit-classroom-with-child.jpg,"Space between shelves H230mm.

Manufactured from sturdy 18mm plywood (cabinets), and 25mm plywood (table tops), and supplied flat pack for simple self-assembly.

All units are hard wearing with rounded edges and made from stain and scratch resistant materials. Easy to clean.

Ages

2 +

H820 x W1100 x D300mm"
https://www.profile-education.co.uk/activity-centres,Activity Centres,AJZH1A05,£340.00,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/AJZH1A03-activity-centre-set-1-close-up-with-models.jpg,"Materials:

Manufactured from a combination of galvanised rust proof steel, pre treated outdoor pinewood, reinforced plastic and weather resistant PVC. Safety tested to relevant standards.

Activity Centre Set 1

2 x Crawl Tunnels Dimensions Dia 600 x L1800mm

2 x Activity Cubes Dimensions H844 x 860 x 860mm

1 x Trestle H600 x W540 x D540mm

1 x Long Red Ladder L1200 x W340mm

1 x Magical Mushroom L820 x W250mm

H844 x W3969 x D4448mm

Activity Centre Set 2

2 x Crawl Tunnels Dimensions Dia 600 X L1800mm

1 x Activity Cube (features ball toss activity with 26 felt balls included - Dia60mm) H844 x W860 x D860mm

H844 x W860 x D4448mm

Activity Centre Set 3

1 x Crawl Tunnel Dia 600 X L1800mm

1 x Activity Cube H844 x W860 x D860mm

1 x Magical Mushroom L820 x W250mm

1 x Walkboard L900 x W250mm

H844 x W2507 x L2657mm

Age range: 3+"
https://www.profile-education.co.uk/9-bin-tilt-storage,9 Bin Tilt Storage,905-007SET,£101.66,Clearance,https://www.profile-education.co.uk/user/products/large/905-007SET-9-bin-tilt-storage-with-child.jpg,"Materials:

Manufactured from strengthened tubular plastic

Overall dimensions (H x W x D):

838 x 838 x 381 mm"
https://www.profile-education.co.uk/800-x-800-square-table-h530mm,800 x 800 Square Table H530mm,SQTAB2,£119.60,Clearance,https://www.profile-education.co.uk/user/products/large/SQTAB2-800x800-square-table-h530mm-close-up-corner-2.jpg,"Our range of tables are made from a combination of furniture grade beech plywood tabletop and beech solid wood legs. All items are CE marked and therefore meet health, safety and environmental standards. Sizes conform to EN1729 requirements (Euro sizes 1, 2 and 3). All tables have rounded edges and the finest quality hard wearing acrylic finish. Tables are delivered flat packed – simple screw in leg assembly (no tools required).

Size 2 for ages 4-6

H530 x W800 x D800mm"
https://www.profile-education.co.uk/3-shelf-foolscap-maple-bookcase,3 Shelf Foolscap Maple Bookcase,FCMAP3CFB,£201.24,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/FCMAP3:CFB-3-shelf-maple-bookcase-foolscap-with-child.jpg,"Supplied with rounded and polished bull nosed edges these superior units also have 15mm solid backs for extra strength.

Shelf height 360mm.

H1162 x W1008 x D460mm"
https://www.profile-education.co.uk/3-compartment-book-display,3 Compartment Book Display,MAPDISP3,£53.83,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/MAPDISP3-3-compartment-book-display-product.jpg,"Designed specifically for slimmer space and stores approx 30 books.

Internal shelves

W275mm

Ages

3+"
https://www.profile-education.co.uk/modular-book-box-corner-unit,Modular Book Box Corner Unit,BOX4,£41.80,Clearance,https://www.profile-education.co.uk/user/products/large/BOX4 WITH CHILD 1 LR RGB.jpg,"Materials:

Manufactured from 15mm MDF

Overall dimensions (H x W x D):

910 x 300 x 300 mm

Space between shelves: 280 mm"
https://www.profile-education.co.uk/modern-thrifty-round-table,Modern Thrifty Round Table,KB4-LT204GREY,£88.26,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB4-LT204-GREY-thrifty-round-table-matching-classroom-furniture-LR-RGB.jpg,"Materials:

Manufactured from sturdy 34mm tubular metal legs with a 25mm hardwearing wood top. Tested to meet EN1729 standards.

Overall dimensions (H x Diameter):

390/620 x 900 mm

Age range: 2 to 8"
https://www.profile-education.co.uk/SKU5,Mini Exploration Challenge Sets,YJ001359-A,£654.03,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ001358-A-YJ001359-A-exploration-mini-sets-1-&-2-LR-RGB.jpg,"Materials:

Manufactured from a highly durable sustainable wood that is suitable for external use without ongoing preservative treatment. Climbing rails are made from rust resistant galvanized steel and platforms are manufactured from robust plastic – with a high tensile strength and resistance to harsh environments.

Set 1 includes our smallest trestle along with 2 easier physical challenges to help build your child’s confidence – a sturdy step ladder.

Overall dimensions (H x W x D):

1345 x 3300 x 760 mm

Set 2 includes a higher trestle and more demanding rope ladder combined with the narrow walk board – providing for a more physical trial that will require even more focus and concentration.

Overall dimensions (H x W x D):

1345 x 3300 x 760 mm

Age range: 3+"
https://www.profile-education.co.uk/milan-chairs,Milan Chairs,KB51-ML102-05,£84.50,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB5-ML102-05-milan-chair-350mm-red-product.jpg,"Materials:

Manufactured from a combination of 25mm tubular steel with impact resitant powder coating and sturdy 10mm thick wood seat. Tested to meet EN1729 standards.

Overall dimensions (H x W x D):

Age range: 3 to 4

520 x 360 x 290 mm

Seat height: 260 mm

Age range: 4 to 6

600 x 370 x 370 mm

Seat height: 310 mm

Age range: 6 to 8

640 x 370 x 370 mm

Seat height: 350 mm"
https://www.profile-education.co.uk/milan-chair-380mm-red-pack-4,Milan Chair 380mm - Red - Pack 4,KB51-ML103-05,£42.66,Clearance,https://www.profile-education.co.uk/user/products/large/KB51-ML103-05 LR RGB.jpg,"Materials:

Manufactured from a combination of 25mm tubular steel with impact resitant powder coating and sturdy 10mm thick wood seat. Tested to meet EN1729 standards.

Overall dimensions (H x W x D):

650 x 460 x 500 mm

Seat height: 380 mm

Age range: 8 to 11

Maximum weight capacity of 200kg"
https://www.profile-education.co.uk/milan-chair-380mm-blue-pack-4,Milan Chair 380mm - Blue - Pack 4,KB51-ML103-08,£42.66,Clearance,https://www.profile-education.co.uk/user/products/large/KB51-ML103-08 LR RGB.jpg,"Materials:

Manufactured from a combination of 25mm tubular steel with impact resitant powder coating and sturdy 10mm thick wood seat. Tested to meet EN1729 standards.

Overall dimensions (H x W x D):

650 x 460 x 500 mm

Seat height: 380 mm

Age range: 8 to 11

Maximum weight capacity of 200kg"
https://www.profile-education.co.uk/milan-chair-21cm-red-pk-of-4,MILAN CHAIR 21CM - RED (PK OF 4),KB51-ML100-05,£54.93,Early Years,https://www.profile-education.co.uk/user/products/large/KB51-ML100-05 2 CHAIRS LR RGB.jpg,"Materials:

Manufactured from a combination of 25mm tubular steel with impact resitant powder coating and sturdy 10mm thick wood seat. Tested to meet EN1729 standards.

Overall dimensions (H x W x D):

480 x 360 x 290 mm

Seat height: 210 mm

Age range: 2 to 3"
https://www.profile-education.co.uk/milan-chair-21cm-blue-pk-of-4,MILAN CHAIR 21CM - BLUE (PK OF 4),KB51-ML100-08,£54.93,Early Years,https://www.profile-education.co.uk/user/products/large/KB51-ML100-05 RANGE LR RGB.jpg,"Materials:

Manufactured from a combination of 25mm tubular steel with impact resitant powder coating and sturdy 10mm thick wood seat. Tested to meet EN1729 standards.

Overall dimensions (H x W x D):

480 x 360 x 290 mm

Seat height: 210 mm

Age range: 2 to 3"
https://www.profile-education.co.uk/milan-book-display-units,Milan Book Display Units,KB1-ML020-05,£70.50,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-ML020-08-milan-book-storage-blue-classroom-with-child.jpg,"Materials:

Manufactured from heavy duty 20mm Beech MDF for increased strength and weight capacity. Meets relevant safety standards

Overall dimensions (H x W x D):

800 x 900 x 400 mm

Age range: 2+"
https://www.profile-education.co.uk/milan-8-compartment-cabinets-with-4-trays,Milan 8 Compartment Cabinets with 4 Trays,KB1-ML015-05SET,£105.65,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-ML015-08SET-milan-8-compartment-cabinet-with-4-blue-trays-with-props.jpg,"Materials:

Manufactured from heavy duty 20mm Beech MDF for increased strength and weight capacity. Meets relevant safety standards.

Overall dimensions (H x W x D):

900 x 1200 x 400 mm

Trays: 210 x 260 x 400mm

Age range: 2+"
https://www.profile-education.co.uk/milan-3-level-multi-storage-unit-with-9-trays,Milan 3 Level Multi Storage Unit with 9 Trays,KB1-ML019-05SET,£112.50,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-ML019-05SET-milan-3-level-multi-storage-unit-with-9-red-trays-3-large-and-3-small-with-child-1.jpg,"Materials:

Manufactured from heavy duty 20mm MDF for increased strength and weight capacity. Meets relevant safety standards.

Overall dimensions (H x W x D):

900 x 1200 x 400 mm

Large tray 210 x 260 x 350 mm

Small tray 115 x 260 x 350 mm

Age range: 2+"
https://www.profile-education.co.uk/maxi-mobile-storage-unit,Maxi Mobile Storage Unit,MAPMAXRS,£178.00,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/MAPMAXRS-maxi-mobile-book-storage-unit-product.jpg,"Materials:

Manufactured from strong 15mm MDF with rounded and profiled edges. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

1070 x 1185 x 350 mm

Internal Shelves (W x D): 275 x 275 mm

Age range: 2+"
https://www.profile-education.co.uk/maxi-corner-storage-unit-red,Maxi Corner Storage Unit - Red,MAXICORNER,£32.01,Clearance,https://www.profile-education.co.uk/user/products/large/MAXICORNER LR RGB.jpg,"Materials:

Manufactured from 15mm MDF

Overall dimensions (H x W x D):

910 x 550 x 400 mm"
